# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
1.740000000000000158e-01, -6.150913440028931561e-02, -6.377444092786316299e-02, -6.376365704725184269e-02, -6.276554589104088588e-02
1.750000000000000167e-01, -5.925167704706311989e-02, -6.149686924813686090e-02, -6.148618334994248452e-02, -6.049600571587418485e-02
1.759999999999999898e-01, -5.703084278586878497e-02, -5.925529998021365069e-02, -5.924471319739251646e-02, -5.826275387865729322e-02
1.769999999999999907e-01, -5.484705801006205944e-02, -5.705015386859766530e-02, -5.703966728946150561e-02, -5.606621418712497140e-02
1.779999999999999916e-01, -5.270074199961135436e-02, -5.488184423340473905e-02, -5.487145890172706597e-02, -5.390680317479137895e-02
1.789999999999999925e-01, -5.059230684059733835e-02, -5.275077687542399640e-02, -5.274049379065334081e-02, -5.178493001314952299e-02
1.799999999999999933e-01, -4.852215734609335862e-02, -5.065734998275144008e-02, -5.064717010054361340e-02, -4.970099642552902597e-02
1.809999999999999942e-01, -4.649069097844296672e-02, -4.860195403945982012e-02, -4.859187827233142631e-02, -4.765539660264930810e-02
1.819999999999999951e-01, -4.449829777294810745e-02, -4.658497173594149110e-02, -4.657500095421970854e-02, -4.564851711988530264e-02
1.829999999999999960e-01, -4.254536026298362528e-02, -4.460677788115210984e-02, -4.459691291414483866e-02, -4.368073685623469898e-02
1.839999999999999969e-01, -4.063225340655211154e-02, -4.266773931651635099e-02, -4.265798095398423695e-02, -4.175242691495029135e-02
1.849999999999999978e-01, -3.875934451429290800e-02, -4.076821483148434372e-02, -4.075856382536992978e-02, -3.986395054575703895e-02
1.859999999999999987e-01, -3.692699317895992844e-02, -3.890855508039906679e-02, -3.889901214688825520e-02, -3.801566306854033822e-02
1.869999999999999996e-01, -3.513555120638043455e-02, -3.708910250047375151e-02, -3.707966832236778837e-02, -3.620791179833191681e-02
1.880000000000000004e-01, -3.338536254790998997e-02, -3.531019123044548680e-02, -3.530086645985977545e-02, -3.444103597137246342e-02
1.890000000000000013e-01, -3.167676323439438252e-02, -3.357214702941012374e-02, -3.356293229080636181e-02, -3.271536667196398712e-02
1.900000000000000022e-01, -3.001008131165309317e-02, -3.187528719519725634e-02, -3.186618308878032962e-02, -3.103122675976340353e-02
1.910000000000000031e-01, -2.838563677749524061e-02, -3.021992048159503202e-02, -3.021092758705073988e-02, -2.938893079709202841e-02
1.920000000000000040e-01, -2.680374152028105333e-02, -2.860634701347266468e-02, -2.859746589409230613e-02, -2.778878497576102793e-02
1.930000000000000049e-01, -2.526469925904055447e-02, -2.703485819883561653e-02, -2.702608940601277168e-02, -2.623108704283339671e-02
1.940000000000000058e-01, -2.376880548515984681e-02, -2.550573663657174778e-02, -2.549708071471180199e-02, -2.471612622464846101e-02
1.950000000000000067e-01, -2.231634740564825484e-02, -2.401925601858397041e-02, -2.401071351041376284e-02, -2.324418314834320737e-02
1.960000000000000075e-01, -2.090760388799509789e-02, -2.257568102466366022e-02, -2.256725247701735215e-02, -2.181552975999541399e-02
1.970000000000000084e-01, -1.954284540662799136e-02, -2.117526720839658927e-02, -2.116695317850115013e-02, -2.043042923838644942e-02
1.980000000000000093e-01, -1.822233399098304590e-02, -1.981826087200905598e-02, -1.981006193434514673e-02, -1.908913590324061438e-02
1.990000000000000102e-01, -1.694632317519538869e-02, -1.850489892783535942e-02, -1.849681568164378287e-02, -1.779189511661754056e-02
2.000000000000000111e-01, -1.571505794942174017e-02, -1.723540874361865691e-02, -1.722744182119615580e-02, -1.653894317591477620e-02
2.010000000000000120e-01, -1.452877471280315802e-02, -1.601000796844572610e-02, -1.600215804439263784e-02, -1.533050719666370632e-02
2.020000000000000129e-01, -1.338770122807677460e-02, -1.482890433546260774e-02, -1.482117213712434364e-02, -1.416680498293163351e-02
2.030000000000000138e-01, -1.229205657784623179e-02, -1.369229543678441782e-02, -1.368468175616102157e-02, -1.304804488268838242e-02
2.040000000000000147e-01, -1.124205112251856244e-02, -1.260036846489366764e-02, -1.259287417245481475e-02, -1.197442562486388321e-02
2.050000000000000155e-01, -1.023788645991574424e-02, -1.155329991357016174e-02, -1.154592597449832780e-02, -1.094613613400919477e-02
2.060000000000000164e-01, -9.279755386568059455e-03, -1.055125522957348939e-02, -1.054400272313510065e-02, -9.963355317364273878e-03
2.070000000000000173e-01, -8.367841860698265258e-03, -9.594388403818857394e-03, -9.587258546884441790e-03, -9.026251817644485864e-03
2.080000000000000182e-01, -7.502320966902066048e-03, -8.682841487715777656e-03, -8.675835663711722531e-03, -8.134983722807137205e-03
2.089999999999999913e-01, -6.683358882532042591e-03, -7.816744015797016942e-03, -7.809863810910068482e-03, -7.289698221229082634e-03
2.099999999999999922e-01, -5.911112845792549329e-03, -6.996212309782946608e-03, -6.989459558867490430e-03, -6.490531186753138032e-03
2.109999999999999931e-01, -5.185731125550409326e-03, -6.221348630513271610e-03, -6.214725476287619524e-03, -5.737606672378145478e-03
2.119999999999999940e-01, -4.507352992867635390e-03, -5.492240132384121690e-03, -5.485749102800687935e-03, -5.031036283156837402e-03
