# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
3.300000000000000155e-01, -2.220430903155011237e-01, -1.881031949799089886e-01, -1.899606321694733979e-01, -2.055626026144983520e-01
3.320000000000000173e-01, -2.289376907625742252e-01, -1.947875216381605434e-01, -1.966574778896162390e-01, -2.123718112960166216e-01
3.340000000000000191e-01, -2.358484660279130396e-01, -2.015139078368414771e-01, -2.033950179599162966e-01, -2.192098301692414208e-01
3.360000000000000209e-01, -2.427701089757842434e-01, -2.082772247046257297e-01, -2.101681149043128638e-01, -2.260714271359802463e-01
3.380000000000000226e-01, -2.496973041246074720e-01, -2.150723149029007963e-01, -2.169716038344105258e-01, -2.329513519883757711e-01
3.400000000000000244e-01, -2.566247317289850893e-01, -2.218939966403351560e-01, -2.238002964709128184e-01, -2.398443404701209314e-01
3.420000000000000262e-01, -2.635470718650053668e-01, -2.287370677071046687e-01, -2.306489851823138870e-01, -2.467451183492836708e-01
3.440000000000000280e-01, -2.704590085156820534e-01, -2.355963095246961791e-01, -2.375124470379910147e-01, -2.536484054978944691e-01
3.460000000000000298e-01, -2.773552336533940954e-01, -2.424664912077025836e-01, -2.443854478732003510e-01, -2.605489199778007747e-01
3.480000000000000315e-01, -2.842304513161902912e-01, -2.493423736358618970e-01, -2.512627463630678903e-01, -2.674413821281786396e-01
3.500000000000000333e-01, -2.910793816748277196e-01, -2.562187135326247645e-01, -2.581390981027718579e-01, -2.743205186525007333e-01
3.519999999999999796e-01, -2.978967650874209117e-01, -2.630902675487808984e-01, -2.650092596912378418e-01, -2.811810667016486631e-01
3.539999999999999813e-01, -3.046773661385884235e-01, -2.699517963471187443e-01, -2.718679928154250636e-01, -2.880177779505854740e-01
3.559999999999999831e-01, -3.114159776599946250e-01, -2.767980686861999384e-01, -2.787100683325914319e-01, -2.948254226655590560e-01
3.579999999999999849e-01, -3.181074247291987289e-01, -2.836238654993469832e-01, -2.855302703478541093e-01, -3.015987937587584766e-01
3.599999999999999867e-01, -3.247465686437412957e-01, -2.904239839677010826e-01, -2.923234002838188683e-01, -3.083327108279775852e-01
3.619999999999999885e-01, -3.313283108674145438e-01, -2.971932415838307029e-01, -2.990842809403004843e-01, -3.150220241779823072e-01
3.639999999999999902e-01, -3.378475969456887218e-01, -3.039264802023051160e-01, -3.058077605407615307e-01, -3.216616188211139371e-01
3.659999999999999920e-01, -3.442994203872828951e-01, -3.106185700762753576e-01, -3.124887167632925400e-01, -3.282464184539001240e-01
3.679999999999999938e-01, -3.506788265089061385e-01, -3.172644138755030818e-01, -3.191220607532288533e-01, -3.347713894076876362e-01
3.699999999999999956e-01, -3.569809162402092229e-01, -3.238589506858625677e-01, -3.257027411148814000e-01, -3.412315445691496696e-01
3.719999999999999973e-01, -3.632008498860313517e-01, -3.303971599843937845e-01, -3.322257478798619768e-01, -3.476219472696233104e-01
3.739999999999999991e-01, -3.693338508430467071e-01, -3.368740655904305936e-01, -3.386861164495263421e-01, -3.539377151389370146e-01
3.760000000000000009e-01, -3.753752092679618624e-01, -3.432847395879269903e-01, -3.450789315088291787e-01, -3.601740239225741935e-01
3.780000000000000027e-01, -3.813202856944438168e-01, -3.496243062184841155e-01, -3.513993309098612516e-01, -3.663261112578908296e-01
3.800000000000000044e-01, -3.871645145960018186e-01, -3.558879457408025138e-01, -3.576425095211786531e-01, -3.723892804078814400e-01
3.820000000000000062e-01, -3.929034078920877193e-01, -3.620708982555808086e-01, -3.638037230430595792e-01, -3.783589039492908923e-01
3.840000000000000080e-01, -3.985325583947210148e-01, -3.681684674928214496e-01, -3.698782917835313211e-01, -3.842304274123963803e-01
3.860000000000000098e-01, -4.040476431929923562e-01, -3.741760245594060175e-01, -3.758616043937363926e-01, -3.899993728692289774e-01
3.880000000000000115e-01, -4.094444269728474417e-01, -3.800890116435315935e-01, -3.817491215637597857e-01, -3.956613424690181846e-01
3.900000000000000133e-01, -4.147187652695993321e-01, -3.859029456752887666e-01, -3.875363796702569474e-01, -4.012120219153356149e-01
3.920000000000000151e-01, -4.198666076506736289e-01, -3.916134219398371141e-01, -3.932189943786486563e-01, -4.066471838843328523e-01
3.940000000000000169e-01, -4.248840008261419166e-01, -3.972161176401095561e-01, -3.987926641951628492e-01, -4.119626913793714706e-01
3.960000000000000187e-01, -4.297670916846538236e-01, -4.027067954076524736e-01, -4.042531739677888147e-01, -4.171545010197130199e-01
3.980000000000000204e-01, -4.345121302524377893e-01, -4.080813067583963782e-01, -4.095963983303094746e-01, -4.222186662582467775e-01
4.000000000000000222e-01, -4.391154725730961883e-01, -4.133355954878964456e-01, -4.148183050905948077e-01, -4.271513405265144891e-01
4.020000000000000240e-01, -4.435735835059841370e-01, -4.184657010064980476e-01, -4.199149585572349297e-01, -4.319487803005084281e-01
4.040000000000000258e-01, -4.478830394410246996e-01, -4.234677616083112328e-01, -4.248825228002838794e-01, -4.366073480843814525e-01
4.060000000000000275e-01, -4.520405309278726080e-01, -4.283380176685009366e-01, -4.297172648456815125e-01, -4.411235153061123238e-01
4.080000000000000293e-01, -4.560428652174098874e-01, -4.330728147663777117e-01, -4.344155577930876033e-01, -4.454938651197509758e-01
4.100000000000000311e-01, -4.598869687136198370e-01, -4.376686067273116709e-01, -4.389738838566013546e-01, -4.497150951081645420e-01
4.120000000000000329e-01, -4.635698893339578741e-01, -4.421219585751388070e-01, -4.433888373297599772e-01, -4.537840198804090619e-01
4.140000000000000346e-01, -4.670887987764058558e-01, -4.464295493903350787e-01, -4.476571273986482136e-01, -4.576975735539640100e-01
4.160000000000000364e-01, -4.704409946914690499e-01, -4.505881750623899062e-01, -4.517755809691352820e-01, -4.614528121167217889e-01
4.179999999999999827e-01, -4.736239027574474236e-01, -4.545947509241625162e-01, -4.557411452621686343e-01, -4.650469156583205144e-01
4.199999999999999845e-01, -4.766350786573886888e-01, -4.584463142626731824e-01, -4.595508903403647261e-01, -4.684771904626799377e-01
4.219999999999999862e-01, -4.794722099562035433e-01, -4.621400266834949089e-01, -4.632020114811671863e-01, -4.717410709517144141e-01
