# time, ED spin correlation, NQS spin correlation
1.799999999999999933e-01, -5.411939680897184107e-02, -5.612587580437470441e-02
1.809999999999999942e-01, -5.245953290832710419e-02, -5.443496591857537037e-02
1.819999999999999951e-01, -5.084407519630543965e-02, -5.278778832098456747e-02
1.829999999999999960e-01, -4.927336588542748780e-02, -5.118467886596582417e-02
1.839999999999999969e-01, -4.774773770887963398e-02, -4.962596094455042073e-02
1.849999999999999978e-01, -4.626751385002941808e-02, -4.811194408181908994e-02
1.859999999999999987e-01, -4.483300787396379827e-02, -4.664292214353885774e-02
1.869999999999999996e-01, -4.344452366106396624e-02, -4.521917118005945591e-02
1.880000000000000004e-01, -4.210235534263313123e-02, -4.384094708019587588e-02
1.890000000000000013e-01, -4.080678723858865292e-02, -4.250848341666135788e-02
1.900000000000000022e-01, -3.955809379723283781e-02, -4.122199004202847100e-02
1.910000000000000031e-01, -3.835653953711454234e-02, -3.998165294800780367e-02
1.920000000000000040e-01, -3.720237899099480827e-02, -3.878763549079806972e-02
1.930000000000000049e-01, -3.609585665192766024e-02, -3.764008047232728082e-02
1.940000000000000058e-01, -3.503720692146718163e-02, -3.653911219650764902e-02
1.950000000000000067e-01, -3.402665406001335185e-02, -3.548483778270780653e-02
1.960000000000000075e-01, -3.306441213930537415e-02, -3.447734753852438327e-02
1.970000000000000084e-01, -3.215068499707321448e-02, -3.351671467210257105e-02
1.980000000000000093e-01, -3.128566619385766967e-02, -3.260299484580970325e-02
1.990000000000000102e-01, -3.046953897200701047e-02, -3.173622607090350461e-02
2.000000000000000111e-01, -2.970247621686004230e-02, -3.091642932645887604e-02
2.010000000000000120e-01, -2.898464042012215830e-02, -3.014361012259433870e-02
2.020000000000000129e-01, -2.831618364544396041e-02, -2.941776103936602493e-02
2.030000000000000138e-01, -2.769724749620913751e-02, -2.873886507402697091e-02
2.040000000000000147e-01, -2.712796308553671459e-02, -2.810689945560606445e-02
2.050000000000000155e-01, -2.660845100850735973e-02, -2.752183948757986817e-02
2.060000000000000164e-01, -2.613882131661674282e-02, -2.698366199427940093e-02
2.070000000000000173e-01, -2.571917349446246198e-02, -2.649234806972366324e-02
2.080000000000000182e-01, -2.534959643866982124e-02, -2.604788500816272723e-02
2.089999999999999913e-01, -2.503016843906028313e-02, -2.565026746703018279e-02
2.099999999999999922e-01, -2.476095716206663105e-02, -2.529949803070923736e-02
2.109999999999999931e-01, -2.454201963639888670e-02, -2.499558740053615946e-02
2.119999999999999940e-01, -2.437340224096413641e-02, -2.473855444956117589e-02
2.129999999999999949e-01, -2.425514069504066880e-02, -2.452842636770529924e-02
2.139999999999999958e-01, -2.418726005071207205e-02, -2.436523909087907891e-02
2.149999999999999967e-01, -2.416977468756033309e-02, -2.424903815391526649e-02
2.159999999999999976e-01, -2.420268830961921566e-02, -2.417988002680113158e-02
2.169999999999999984e-01, -2.428599394459022426e-02, -2.415783388433833528e-02
2.179999999999999993e-01, -2.441967394531908281e-02, -2.418298362484617298e-02
2.190000000000000002e-01, -2.460369999353445927e-02, -2.425542980681875960e-02
2.200000000000000011e-01, -2.483803310584646595e-02, -2.437529103895458293e-02
2.210000000000000020e-01, -2.512262364200476897e-02, -2.454270427669277832e-02
2.220000000000000029e-01, -2.545741131541454094e-02, -2.475782349087670559e-02
2.230000000000000038e-01, -2.584232520590725932e-02, -2.502081631512360904e-02
2.240000000000000047e-01, -2.627728377476354002e-02, -2.533185855233210243e-02
2.250000000000000056e-01, -2.676219488198679219e-02, -2.569112678970811303e-02
2.260000000000000064e-01, -2.729695580582156694e-02, -2.609878975648650956e-02
2.270000000000000073e-01, -2.788145326451353309e-02, -2.655499935615906679e-02
2.280000000000000082e-01, -2.851556344030679868e-02, -2.705988241960991664e-02
2.290000000000000091e-01, -2.919915200567319707e-02, -2.761353410723835916e-02
2.300000000000000100e-01, -2.993207415176731695e-02, -2.821601356323314228e-02
2.310000000000000109e-01, -3.071417461910272081e-02, -2.886734199423768646e-02
2.320000000000000118e-01, -3.154528773044111556e-02, -2.956750293975574095e-02
2.330000000000000127e-01, -3.242523742588897945e-02, -3.031644422691128632e-02
2.340000000000000135e-01, -3.335383730019371440e-02, -3.111408099613179046e-02
2.350000000000000144e-01, -3.433089064223049380e-02, -3.196029922226711895e-02
2.360000000000000153e-01, -3.535619047667325210e-02, -3.285495927968215546e-02
2.370000000000000162e-01, -3.642951960783921694e-02, -3.379789925109887017e-02
2.380000000000000171e-01, -3.755065066569908405e-02, -3.478893781753215897e-02
2.390000000000000180e-01, -3.871934615404239860e-02, -3.582787667125942460e-02
2.399999999999999911e-01, -3.993535850078730465e-02, -3.691450246214987574e-02
2.409999999999999920e-01, -4.119843011042587100e-02, -3.804858832564633059e-02
2.419999999999999929e-01, -4.250829341859162919e-02, -3.922989505672871968e-02
2.429999999999999938e-01, -4.386467094873980344e-02, -4.045817199646579987e-02
2.439999999999999947e-01, -4.526727537092686826e-02, -4.173315769237661427e-02
2.449999999999999956e-01, -4.671580956267722129e-02, -4.305458038524098696e-02
2.459999999999999964e-01, -4.820996667192482821e-02, -4.442215836543034202e-02
2.469999999999999973e-01, -4.974943018201514328e-02, -4.583560023302536007e-02
