# time, ED spin correlation, NQS spin correlation
2.429999999999999938e-01, 1.451425344301396358e-02, 1.243771303403951034e-02
2.439999999999999947e-01, 1.729441179559718100e-02, 1.521906241101341623e-02
2.449999999999999956e-01, 2.006546335439515771e-02, 1.799145885640956316e-02
2.459999999999999964e-01, 2.282723077305406911e-02, 2.075472554950513054e-02
2.469999999999999973e-01, 2.557953729940173893e-02, 2.350868625923004801e-02
2.479999999999999982e-01, 2.832220678675995140e-02, 2.625316535554387404e-02
2.489999999999999991e-01, 3.105506370521765591e-02, 2.898798782078349651e-02
2.500000000000000000e-01, 3.377793315286495290e-02, 3.171297926096414144e-02
2.510000000000000009e-01, 3.649064086698652898e-02, 3.442796591704624931e-02
2.520000000000000018e-01, 3.919301323521467983e-02, 3.713277467615719307e-02
2.530000000000000027e-01, 4.188487730664014475e-02, 3.982723308277498486e-02
2.540000000000000036e-01, 4.456606080288130767e-02, 4.251116934987134166e-02
2.550000000000000044e-01, 4.723639212910948904e-02, 4.518441237001021016e-02
2.560000000000000053e-01, 4.989570038503132743e-02, 4.784679172640148026e-02
2.570000000000000062e-01, 5.254381537582608619e-02, 5.049813770391013007e-02
2.580000000000000071e-01, 5.518056762303830132e-02, 5.313828130002345995e-02
2.590000000000000080e-01, 5.780578837542416082e-02, 5.576705423577426463e-02
2.600000000000000089e-01, 6.041930961975151837e-02, 5.838428896660400463e-02
2.610000000000000098e-01, 6.302096409155290291e-02, 6.098981869319741039e-02
2.620000000000000107e-01, 6.561058528583008087e-02, 6.358347737225113205e-02
2.630000000000000115e-01, 6.818800746771061516e-02, 6.616509972720636956e-02
2.640000000000000124e-01, 7.075306568305449184e-02, 6.873452125892458298e-02
2.650000000000000133e-01, 7.330559576901164720e-02, 7.129157825631113332e-02
2.660000000000000142e-01, 7.584543436452775844e-02, 7.383610780689171815e-02
2.670000000000000151e-01, 7.837241892079954697e-02, 7.636794780733284493e-02
2.680000000000000160e-01, 8.088638771167817876e-02, 7.888693697390984638e-02
2.690000000000000169e-01, 8.338717984401894379e-02, 8.139291485291987038e-02
2.700000000000000178e-01, 8.587463526797900482e-02, 8.388572183104095470e-02
2.710000000000000187e-01, 8.834859478726034276e-02, 8.636519914563065003e-02
2.720000000000000195e-01, 9.080890006929809299e-02, 8.883118889497382265e-02
2.730000000000000204e-01, 9.325539365539403658e-02, 9.128353404846745178e-02
2.740000000000000213e-01, 9.568791897079373387e-02, 9.372207845674689064e-02
2.750000000000000222e-01, 9.810632033470728652e-02, 9.614666686175610266e-02
2.760000000000000231e-01, 1.005104429702728397e-01, 9.855714490675374084e-02
2.770000000000000240e-01, 1.029001330144624082e-01, 1.009533591462573043e-01
2.780000000000000249e-01, 1.052752375279287778e-01, 1.033351570559264548e-01
2.790000000000000258e-01, 1.076356045047937998e-01, 1.057023870423821066e-01
2.800000000000000266e-01, 1.099810828823766518e-01, 1.080548984529579315e-01
2.810000000000000275e-01, 1.123115225508616866e-01, 1.103925415853927033e-01
2.820000000000000284e-01, 1.146267743629056368e-01, 1.127151676974518651e-01
2.830000000000000293e-01, 1.169266901431827987e-01, 1.150226290164803322e-01
2.840000000000000302e-01, 1.192111226978682242e-01, 1.173147787488915128e-01
2.850000000000000311e-01, 1.214799258240583241e-01, 1.195914710895843863e-01
2.860000000000000320e-01, 1.237329543191272307e-01, 1.218525612312837403e-01
2.870000000000000329e-01, 1.259700639900204200e-01, 1.240979053738282822e-01
2.880000000000000338e-01, 1.281911116624824820e-01, 1.263273607333606219e-01
2.889999999999999791e-01, 1.303959551902205416e-01, 1.285407855514688891e-01
2.899999999999999800e-01, 1.325844534640014116e-01, 1.307380391042305412e-01
2.909999999999999809e-01, 1.347564664206825635e-01, 1.329189817112002014e-01
2.919999999999999818e-01, 1.369118550521760957e-01, 1.350834747443123152e-01
2.929999999999999827e-01, 1.390504814143453394e-01, 1.372313806367083666e-01
2.939999999999999836e-01, 1.411722086358331296e-01, 1.393625628914825776e-01
2.949999999999999845e-01, 1.432769009268214933e-01, 1.414768860903544978e-01
2.959999999999999853e-01, 1.453644235877222246e-01, 1.435742159022568298e-01
2.969999999999999862e-01, 1.474346430177974898e-01, 1.456544190918446224e-01
2.979999999999999871e-01, 1.494874267237104870e-01, 1.477173635279197816e-01
2.989999999999999880e-01, 1.515226433280046359e-01, 1.497629181917747854e-01
2.999999999999999889e-01, 1.535401625775120182e-01, 1.517909531854547689e-01
3.009999999999999898e-01, 1.555398553516891824e-01, 1.538013397399277671e-01
3.019999999999999907e-01, 1.575215936708813103e-01, 1.557939502231769913e-01
3.029999999999999916e-01, 1.594852507045123879e-01, 1.577686581482026784e-01
3.039999999999999925e-01, 1.614307007792024073e-01, 1.597253381809364547e-01
3.049999999999999933e-01, 1.633578193868107098e-01, 1.616638661480695460e-01
3.059999999999999942e-01, 1.652664831924041955e-01, 1.635841190447895888e-01
3.069999999999999951e-01, 1.671565700421508149e-01, 1.654859750424292897e-01
3.079999999999999960e-01, 1.690279589711372599e-01, 1.673693134960250739e-01
3.089999999999999969e-01, 1.708805302111109092e-01, 1.692340149517834458e-01
3.099999999999999978e-01, 1.727141651981446979e-01, 1.710799611544575327e-01
3.109999999999999987e-01, 1.745287465802253801e-01, 1.729070350546269563e-01
3.119999999999999996e-01, 1.763241582247638550e-01, 1.747151208158917168e-01
3.130000000000000004e-01, 1.781002852260276936e-01, 1.765041038219642422e-01
3.140000000000000013e-01, 1.798570139124950895e-01, 1.782738706836730636e-01
3.150000000000000022e-01, 1.815942318541297062e-01, 1.800243092458725103e-01
3.160000000000000031e-01, 1.833118278695762826e-01, 1.817553085942523461e-01
3.170000000000000040e-01, 1.850096920332759964e-01, 1.834667590620590039e-01
3.180000000000000049e-01, 1.866877156825021145e-01, 1.851585522367154568e-01
3.190000000000000058e-01, 1.883457914243137077e-01, 1.868305809663492745e-01
3.200000000000000067e-01, 1.899838131424292642e-01, 1.884827393662202311e-01
3.210000000000000075e-01, 1.916016760040179512e-01, 1.901149228250580969e-01
3.220000000000000084e-01, 1.931992764664088591e-01, 1.917270280112991221e-01
3.230000000000000093e-01, 1.947765122837176455e-01, 1.933189528792304546e-01
3.240000000000000102e-01, 1.963332825133904946e-01, 1.948905966750320573e-01
3.250000000000000111e-01, 1.978694875226640337e-01, 1.964418599427296130e-01
3.260000000000000120e-01, 1.993850289949419818e-01, 1.979726445300477589e-01
3.270000000000000129e-01, 2.008798099360874501e-01, 1.994828535941662595e-01
3.280000000000000138e-01, 2.023537346806304482e-01, 2.009723916073854755e-01
3.290000000000000147e-01, 2.038067088978903485e-01, 2.024411643626922164e-01
3.300000000000000155e-01, 2.052386395980132228e-01, 2.038890789792319469e-01
3.310000000000000164e-01, 2.066494351379230265e-01, 2.053160439076897048e-01
3.320000000000000173e-01, 2.080390052271868795e-01, 2.067219689355700996e-01
3.330000000000000182e-01, 2.094072609337931379e-01, 2.081067651923900752e-01
3.340000000000000191e-01, 2.107541146898437578e-01, 2.094703451547786366e-01
3.350000000000000200e-01, 2.120794802971580628e-01, 2.108126226514792090e-01
3.360000000000000209e-01, 2.133832729327895528e-01, 2.121335128682658167e-01
3.370000000000000218e-01, 2.146654091544546727e-01, 2.134329323527660860e-01
3.380000000000000226e-01, 2.159258069058727358e-01, 2.147107990191927940e-01
3.390000000000000235e-01, 2.171643855220178887e-01, 2.159670321529885972e-01
3.400000000000000244e-01, 2.183810657342815098e-01, 2.172015524153795840e-01
3.410000000000000253e-01, 2.195757696755452626e-01, 2.184142818478434223e-01
3.420000000000000262e-01, 2.207484208851648033e-01, 2.196051438764881347e-01
3.430000000000000271e-01, 2.218989443138629780e-01, 2.207740633163440269e-01
3.440000000000000280e-01, 2.230272663285328694e-01, 2.219209663755754847e-01
3.450000000000000289e-01, 2.241333147169508044e-01, 2.230457806596010950e-01
3.460000000000000298e-01, 2.252170186923974915e-01, 2.241484351751348303e-01
3.470000000000000306e-01, 2.262783088981882851e-01, 2.252288603341429662e-01
3.480000000000000315e-01, 2.273171174121123017e-01, 2.262869879577185661e-01
3.490000000000000324e-01, 2.283333777507793316e-01, 2.273227512798762784e-01
3.500000000000000333e-01, 2.293270248738745187e-01, 2.283360849512649782e-01
3.510000000000000342e-01, 2.302979951883211140e-01, 2.293269250428020545e-01
3.519999999999999796e-01, 2.312462265523504701e-01, 2.302952090492286774e-01
3.529999999999999805e-01, 2.321716582794789430e-01, 2.312408758925868224e-01
3.539999999999999813e-01, 2.330742311423918411e-01, 2.321638659256196613e-01
3.549999999999999822e-01, 2.339538873767340321e-01, 2.330641209350948206e-01
3.559999999999999831e-01, 2.348105706848067631e-01, 2.339415841450522282e-01
3.569999999999999840e-01, 2.356442262391707787e-01, 2.347962002199754372e-01
3.579999999999999849e-01, 2.364548006861550977e-01, 2.356279152678898980e-01
3.589999999999999858e-01, 2.372422421492718647e-01, 2.364366768433856791e-01
3.599999999999999867e-01, 2.380065002325361667e-01, 2.372224339505683566e-01
